MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,TARGET,OriginalDataSortOrder,Latitude,Longitude,StreetAddress_Full,ZipCode_Country,ZipCode_Full,ZipCode_FirstFive,ZipCode_LastFour,ZipCode_NearestApproximation
7.642,23,7.232981783,0.988494727,3221,3.088207095,3.749,3991,-118.66,34.19,"Daryn Drive, West Hills, Los Angeles, Los Angeles County, California, 91307, USA","91307, USA",91307,91307,-,-
5.5798,33,6.418573351,1.059219381,2019,2.717362046,3.382,3992,-118.63,34.17,"Dolorosa Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91364, USA","91364, USA",91364,91364,-,-
7.7846,26,7.663646659,1.022650057,2574,2.915062288,4.09,3993,-118.64,34.17,"Dolorosa Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91302-1405, USA","91302-1405, USA",91302-1405,91302,1405,-
6.5304,36,7.217917676,1.06779661,1243,3.00968523,4.398,3994,-118.57,34.18,"Oxnard Street, Tarzana, Los Angeles, Los Angeles County, California, 91371, USA","91371, USA",91371,91371,-,-
6.0928,35,6.058479532,0.929824561,908,2.65497076,3.273,3995,-118.57,34.17,"Ralphs, Quakertown Avenue, Tarzana, Los Angeles, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
6.2064,29,5.780238501,0.977853492,1471,2.505962521,3.349,3996,-118.58,34.17,"Clark Street, Warner Center, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
4.2009,7,4.843890478,1.099713935,4404,1.799754802,2.713,3997,-118.59,34.18,"De Soto Avenue, Warner Center, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
3.8819,19,4.7552,1.076,2372,1.8976,3.289,3998,-118.61,34.17,"27C, Ventura Freeway, Woodland Hills, Los Angeles, Los Angeles County, California, 91302, USA","91302, USA",91302,91302,-,-
3.0404,32,5.037162162,1.199324324,756,2.554054054,2.628,3999,-118.62,34.17,"Dolorosa Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91364, USA","91364, USA",91364,91364,-,-
6.8482,34,6.29672447,1.036608863,1463,2.818882466,3.083,4000,-118.62,34.17,"Dolorosa Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91364, USA","91364, USA",91364,91364,-,-
6.7977,33,7.194520548,1.04109589,2041,2.795890411,3.897,4001,-118.63,34.18,"Oxnard Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91367-1604, USA","91367-1604, USA",91367-1604,91367,1604,-
7.4918,26,7.164852255,1.020217729,1769,2.751166407,3.676,4002,-118.65,34.18,"Oxnard Street, West Hills, Los Angeles, Los Angeles County, California, 91307, USA","91307, USA",91307,91307,-,-
8.3912,25,7.84341637,1.016607355,2519,2.988137604,4.19,4003,-118.66,34.18,"Ellenview Avenue, West Hills, Los Angeles, Los Angeles County, California, 91302-1405, USA","91302-1405, USA",91302-1405,91302,1405,-
4,31,4.691666667,1.005555556,705,1.958333333,2.785,4004,-118.61,34.17,"27C, Ventura Freeway, Woodland Hills, Los Angeles, Los Angeles County, California, 91302, USA","91302, USA",91302,91302,-,-
4.9102,32,5.99599466,1.08811749,1696,2.26435247,3.191,4005,-118.61,34.15,"Mulholland Drive, Woodland Hills, Los Angeles, Los Angeles County, California, 91464, USA","91464, USA",91464,91464,-,-
6.8107,29,6.993589744,1.036858974,1550,2.483974359,3.674,4006,-118.61,34.16,"Woodland Hills Elementary School, De la Osa Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91302, USA","91302, USA",91302,91302,-,-
6.0192,33,7.04622871,1.107055961,1116,2.715328467,3.477,4007,-118.63,34.16,"Gainford Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91464, USA","91464, USA",91464,91464,-,-
7.457,30,6.75959596,0.983838384,1296,2.618181818,3.927,4008,-118.63,34.16,"Gainford Street, Woodland Hills, Los Angeles, Los Angeles County, California, 91464, USA","91464, USA",91464,91464,-,-
7.9814,26,7.257692308,1.014102564,2493,3.196153846,4.099,4009,-118.62,34.15,"Mulholland Drive, Woodland Hills, Los Angeles, Los Angeles County, California, 91464, USA","91464, USA",91464,91464,-,-
3.1875,31,5.462184874,1.072829132,870,2.43697479,5.00001,4010,-118.57,34.17,"Ralphs, Quakertown Avenue, Tarzana, Los Angeles, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
5.6327,18,6.759916493,1.129436326,2413,2.518789144,5.00001,4011,-118.58,34.17,"Clark Street, Warner Center, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
5.4847,36,5.73556231,1.09118541,761,2.313069909,2.96,4012,-118.59,34.17,"Kaiser Foundation Hospital-Woodland Hills, 5601, De Soto Avenue, Warner Center, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
4.1656,37,6.325367647,1.073529412,1283,2.358455882,3.131,4013,-118.6,34.16,"Medina Road, Woodland Hills, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
6.0794,32,6.337559429,1.057052298,1628,2.580031696,3.385,4014,-118.6,34.16,"Medina Road, Woodland Hills, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
10.9201,22,8.604754829,1.049034175,2059,3.059435364,5.00001,4015,-118.57,34.15,"Winnetka Avenue, Tarzana, Los Angeles, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
8.4196,21,7.207476636,1.022429907,1422,2.657943925,4.507,4016,-118.58,34.15,"Natoma Avenue, Woodland Hills, Los Angeles, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
6.7694,29,6.654605263,1.085526316,747,2.457236842,3.697,4017,-118.59,34.15,"Tepoca Road, Woodland Hills, Los Angeles, Los Angeles County, California, 91365, USA","91365, USA",91365,91365,-,-
6.14,28,6.575539568,1.070503597,1693,2.435971223,3.619,4018,-118.6,34.15,"Pampas Road, Woodland Hills, Los Angeles, Los Angeles County, California, 91364, USA","91364, USA",91364,91364,-,-
10.5511,19,8.986206897,1.068965517,450,3.103448276,4.831,4019,-118.59,34.14,"Banlynn Court, Woodland Hills, Glenview, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
4.8984,31,4.492690058,0.985380117,1486,2.17251462,3.117,4020,-118.49,34.18,"Woodley Avenue, Encino, Los Angeles, Los Angeles County, California, CA 91406, USA","91406, USA",91406,91406,-,-
4.8036,37,5.842592593,1.12654321,911,2.811728395,2.953,4021,-118.51,34.18,"Oxnard Street, Encino, Los Angeles, Los Angeles County, California, 91406-5441, USA","91406-5441, USA",91406-5441,91406,5441,-
3.1885,31,4.278947368,1.097368421,1411,1.856578947,2.19,4022,-118.51,34.17,"Louise Avenue, Encino, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
3.675,43,4.871060172,1.088825215,930,2.664756447,2.131,4023,-118.52,34.18,"Oxnard Street, Reseda, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
3.6534,46,5.297709924,1.114503817,1047,2.664122137,2.16,4024,-118.52,34.18,"Oxnard Street, Reseda, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
3.1923,42,4.17357513,1.062176166,879,2.277202073,2.218,4025,-118.52,34.18,"Oxnard Street, Reseda, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
3.855,18,4.770029674,1.047477745,2897,2.149109792,2.438,4026,-118.53,34.17,"Clark Street, Tarzana, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
6.1274,11,6.75,1.0875,386,2.4125,3.159,4027,-118.54,34.17,"Starbucks, 18700, Ventura Boulevard, Tarzana, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
5.0605,32,5.735238095,1.007619048,1287,2.451428571,3.11,4028,-118.55,34.18,"Oxnard Street, Tarzana, Los Angeles, Los Angeles County, California, 91356-3213, USA","91356-3213, USA",91356-3213,91356,3213,-
5.4088,39,6.543165468,1.04676259,770,2.769784173,4.573,4029,-118.56,34.18,"Melvin Avenue, Tarzana, Los Angeles, Los Angeles County, California, 91371, USA","91371, USA",91371,91371,-,-
3.0943,17,3.957213385,1.093801426,4100,2.249040044,1.745,4030,-118.54,34.18,"Oxnard Street, Tarzana, Los Angeles, Los Angeles County, California, 91356-3213, USA","91356-3213, USA",91356-3213,91356,3213,-
3.1887,16,3.798310454,1.043294615,3687,1.946673706,1.893,4031,-118.53,34.18,"Oxnard Street, Reseda, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
5.6738,34,6.589812332,1.160857909,1034,2.772117962,4.436,4032,-118.54,34.17,"Starbucks, 18700, Ventura Boulevard, Tarzana, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
2.8528,25,3.897674419,1.036046512,1815,2.110465116,4.25,4033,-118.54,34.17,"Starbucks, 18700, Ventura Boulevard, Tarzana, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
7.8392,36,7.762773723,1.083941606,761,2.777372263,5.00001,4034,-118.55,34.17,"Vanalden Avenue, Tarzana, Los Angeles, Los Angeles County, California, 91356-3213, USA","91356-3213, USA",91356-3213,91356,3213,-
7.1322,35,7.718346253,1.010335917,1244,3.214470284,5.00001,4035,-118.56,34.17,"Redwing Street, Tarzana, Los Angeles, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
3.2154,20,4.133444339,1.06018078,7450,1.772121789,2.596,4036,-118.52,34.17,"Yarmouth Avenue, Encino, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
5.17,39,6.190804598,1.098850575,1219,2.802298851,3.354,4037,-118.52,34.16,"Palora Street, Encino, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
3.6141,32,4.738666667,1.016,1623,2.164,2.906,4038,-118.53,34.16,"Garden Grove Avenue, Tarzana, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
5.4609,23,6.165837479,1.102819237,4076,2.253178552,5.00001,4039,-118.51,34.16,"Green Olive, Louise Avenue, Encino, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
8.7172,32,7.693430657,1.127737226,769,2.806569343,5.00001,4040,-118.48,34.16,"Daniel Lane, Encino, Los Angeles, Los Angeles County, California, 91436, USA","91436, USA",91436,91436,-,-
6.4958,37,6.872164948,1.006185567,1171,2.41443299,5.00001,4041,-118.49,34.16,"Noeline Avenue, Encino, Los Angeles, Los Angeles County, California, 91436, USA","91436, USA",91436,91436,-,-
7.139,34,7.094,1.046,1187,2.374,4.24,4042,-118.5,34.16,"Smart n Final, Ventura Boulevard, Encino, Los Angeles, Los Angeles County, California, 91316-3402, USA","91316-3402, USA",91316-3402,91316,3402,-
13.4196,33,8.255319149,1.029255319,1111,2.954787234,5.00001,4043,-118.5,34.15,"Bosque Drive, Encino, Los Angeles, Los Angeles County, California, 91316-3402, USA","91316-3402, USA",91316-3402,91316,3402,-
4.1429,37,5.677419355,0.993548387,369,2.380645161,3.036,4044,-118.5,34.17,"Ventura Freeway, Encino, Los Angeles, Los Angeles County, California, CA 91436, USA","91436, USA",91436,91436,-,-
10.3587,33,7.79338843,0.991735537,1010,2.782369146,5.00001,4045,-118.49,34.15,"Encino, Los Angeles, Los Angeles County, California, 91436, USA","91436, USA",91436,91436,-,-
10.6796,28,8.406175772,1.047505938,1190,2.826603325,5.00001,4046,-118.49,34.14,"Mandalay Drive, Encino, Los Angeles, Los Angeles County, California, 90049-1133, USA","90049-1133, USA",90049-1133,90049,1133,-
11.2979,24,8.321969697,1.013257576,1443,2.732954545,5.00001,4047,-118.49,34.13,"Sloan Drive, Encino, Los Angeles, Los Angeles County, California, 90049-1133, USA","90049-1133, USA",90049-1133,90049,1133,-
12.8879,28,7.703196347,1.03196347,2431,2.775114155,5.00001,4048,-118.51,34.14,"Unnamed Road, Encino, CA 91436, USA","91436, USA",91436,91436,-,-
9.2189,28,8.046511628,1.053488372,2515,2.924418605,5.00001,4049,-118.53,34.14,"Deer View Court, Encino, Los Angeles, Los Angeles County, California, 91316, USA","91316, USA",91316,91316,-,-
10.2292,26,8.043754972,1.030230708,3599,2.863166269,5.00001,4050,-118.54,34.15,"Paseo Nuevo Drive, Tarzana, Los Angeles, Los Angeles County, California, 91356, USA","91356, USA",91356,91356,-,-
10.4399,23,8.310671256,1.0232358,3585,3.085197935,5.00001,4051,-118.56,34.14,"Anadale Drive, Tarzana, Los Angeles, Los Angeles County, California, 91367, USA","91367, USA",91367,91367,-,-
3.2241,28,4.188376754,1.139612558,2549,1.702738811,2.958,4052,-118.43,34.15,"Moorpark Street, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
7.672,42,5.958525346,0.986175115,459,2.115207373,4.676,4053,-118.43,34.15,"Moorpark Street, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
3.7125,26,4.915254237,1.130508475,1090,1.847457627,4.474,4054,-118.43,34.15,"Moorpark Street, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
2.8448,31,4.356807512,0.997652582,795,1.866197183,3.606,4055,-118.43,34.15,"Moorpark Street, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
3.415,29,4.128205128,1.098793363,2352,1.773755656,3.825,4056,-118.44,34.15,"Ralphs, Ventura Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
10.0549,44,7.083665339,1,641,2.553784861,5.00001,4057,-118.44,34.15,"Ralphs, Ventura Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
4.6375,15,4.350393701,1.059055118,1669,1.642716535,3.591,4058,-118.44,34.15,"Ralphs, Ventura Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
3.2813,37,4.784946237,1.025089606,539,1.931899642,3.017,4059,-118.44,34.15,"Ralphs, Ventura Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
2.9352,38,4.043731778,0.982507289,713,2.078717201,3.045,4060,-118.44,34.15,"Ralphs, Ventura Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 91423, USA","91423, USA",91423,91423,-,-
3.6171,22,4.072840791,1.060353798,3303,1.718522373,3.183,4061,-118.45,34.16,"Sherman Oaks Community Hospital Heliport, Huston Street, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91423, USA","91423, USA",91423,91423,-,-
4.1727,10,4.101503759,0.977443609,517,1.943609023,3.326,4062,-118.45,34.15,"Little Church of Sherman Oaks, Dickens Street, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
4.5656,20,5.147410359,1.061088977,1334,1.771580345,4.784,4063,-118.45,34.15,"Little Church of Sherman Oaks, Dickens Street, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
3.4698,38,5.339285714,1.071428571,598,2.135714286,2.654,4064,-118.46,34.16,"Lemona Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91403, USA","91403, USA",91403,91403,-,-
3.8273,16,4.029850746,1.053555751,2195,1.927129061,3.349,4065,-118.46,34.16,"Lemona Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, 91403, USA","91403, USA",91403,91403,-,-
4.642,7,4.854503464,1.133949192,2381,1.832948422,4.573,4066,-118.47,34.15,"Sherman Oaks Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
4.6,30,6.246732026,1.209150327,1449,2.367647059,3.925,4067,-118.47,34.16,"Ventura Freeway, Sherman Oaks, Los Angeles, Los Angeles County, California, 91403-1530, USA","91403-1530, USA",91403-1530,91403,1530,-
8.2269,43,7.309090909,1.063636364,267,2.427272727,5.00001,4068,-118.47,34.15,"Sherman Oaks Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
5.4591,31,5.981132075,1.011792453,990,2.33490566,4.955,4069,-118.48,34.15,"Woodvale Road, Encino, Los Angeles, Los Angeles County, California, 91436, USA","91436, USA",91436,91436,-,-
6.7082,30,6.68,1.020952381,1427,2.718095238,5.00001,4070,-118.48,34.16,"Daniel Lane, Encino, Los Angeles, Los Angeles County, California, 91436, USA","91436, USA",91436,91436,-,-
10.3599,31,8.403967538,1.030658251,2980,2.6871055,5.00001,4071,-118.48,34.14,"Valley Meadow Place, Encino, Los Angeles, Los Angeles County, California, 90049-1133, USA","90049-1133, USA",90049-1133,90049,1133,-
8.8115,34,6.990703851,1.023904382,1738,2.30810093,5.00001,4072,-118.46,34.14,"Stone Canyon Avenue, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
8.153,36,7.580474934,1.10817942,850,2.242744063,5.00001,4073,-118.47,34.14,"Scadlock Lane, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
7.629,34,6.006589786,1.004942339,1390,2.289950577,5.00001,4074,-118.47,34.14,"Scadlock Lane, Sherman Oaks, Los Angeles, Los Angeles County, California, CA 91403, USA","91403, USA",91403,91403,-,-
10.9237,44,7.837962963,1.106481481,498,2.305555556,5.00001,4075,-118.43,34.14,"Bobstone Drive, Sherman Oaks, Los Angeles, Los Angeles County, California, 90210-1054, USA","90210-1054, USA",90210-1054,90210,1054,-
8.2954,37,6.606606607,1.043543544,1521,2.283783784,5.00001,4076,-118.43,34.13,"Donington Place, Sherman Oaks, Los Angeles, Los Angeles County, California, 90210-1054, USA","90210-1054, USA",90210-1054,90210,1054,-
7.9625,33,6.520599251,1.026217228,588,2.202247191,4.908,4077,-118.45,34.14,"Beverly Glen Boulevard, Sherman Oaks, Los Angeles, Los Angeles County, California, 90210-1054, USA","90210-1054, USA",90210-1054,90210,1054,-
9.042,52,7.962085308,1.127962085,493,2.336492891,5.00001,4078,-118.35,34.15,"Moorpark Street, Universal City, Hollywood Hills, Los Angeles, Los Angeles County, California, 91602, USA","91602, USA",91602,91602,-,-
4.3,41,5.44546851,1.072196621,1221,1.875576037,5.00001,4079,-118.36,34.15,"Bloomfield Street, Universal City, North Hollywood, Los Angeles, Los Angeles County, California, 91602, USA","91602, USA",91602,91602,-,-
3.6202,34,4.382035928,1.102994012,1338,1.60239521,3.661,4080,-118.36,34.15,"Bloomfield Street, Universal City, North Hollywood, Los Angeles, Los Angeles County, California, 91602, USA","91602, USA",91602,91602,-,-
3.1373,23,3.752241239,1.074979625,2391,1.948655257,2.631,4081,-118.37,34.15,"Mobil, Vineland Avenue, Universal City, North Hollywood, Los Angeles, Los Angeles County, California, 91602-2121, USA","91602-2121, USA",91602-2121,91602,2121,-
3.3669,29,4.589877836,1.076788831,1071,1.869109948,3.761,4082,-118.37,34.15,"Mobil, Vineland Avenue, Universal City, North Hollywood, Los Angeles, Los Angeles County, California, 91602-2121, USA","91602-2121, USA",91602-2121,91602,2121,-
3.1289,42,4.508604207,1.043977055,1065,2.036328872,3.206,4083,-118.38,34.16,"Hollywood Freeway, Studio City, North Hollywood, Los Angeles, Los Angeles County, California, 91601-3121, USA","91601-3121, USA",91601-3121,91601,3121,-
4.3036,36,5.065630397,1.069084629,1115,1.925734024,3.659,4084,-118.38,34.15,"Valley Stores, Moorpark Street, Studio City, Valley Village, Los Angeles, Los Angeles County, California, 91602-2121, USA","91602-2121, USA",91602-2121,91602,2121,-
4.2031,29,4.84423676,1.012461059,1212,1.887850467,3.944,4085,-118.39,34.15,"Moorpark Street, Studio City, Valley Village, Los Angeles, Los Angeles County, California, 91604, USA","91604, USA",91604,91604,-,-
